Região Habilitação Atual;UF Habilitação Atual;Sexo;Faixa Etária;Categoria;Qt. Condutor Histórico
Nordeste;Sergipe;Masculino;71 a 80;D-Condutor Ônibus;1981
Nordeste;Sergipe;Masculino;71 a 80;E-Condutor Carreta;318
Nordeste;Sergipe;Masculino;71 a 80;X-Condutor Ciclomotor;1
Nordeste;Sergipe;Masculino;71 a 80;XB-Condutor Ciclomotor/Carro;2
Nordeste;Sergipe;Masculino;81 a 90;A-Condutor Moto;63
Nordeste;Sergipe;Masculino;81 a 90;AB-Condutor Moto/Carro;177
Nordeste;Sergipe;Masculino;81 a 90;AC-Condutor Moto/Caminhão;7
Nordeste;Sergipe;Masculino;81 a 90;AD-Condutor Moto/Ônibus;29
Nordeste;Sergipe;Masculino;81 a 90;AE-Condutor Moto/Carreta;2
Nordeste;Sergipe;Masculino;81 a 90;B-Condutor Carro;4111
Nordeste;Sergipe;Masculino;81 a 90;C-Condutor Caminhão;231
Nordeste;Sergipe;Masculino;81 a 90;D-Condutor Ônibus;737
Nordeste;Sergipe;Masculino;81 a 90;E-Condutor Carreta;47
Nordeste;Sergipe;Masculino;81 a 90;XB-Condutor Ciclomotor/Carro;1
Nordeste;Sergipe;Masculino;91 a 100;A-Condutor Moto;5
Nordeste;Sergipe;Masculino;91 a 100;AB-Condutor Moto/Carro;7
Nordeste;Sergipe;Masculino;91 a 100;AD-Condutor Moto/Ônibus;2
Nordeste;Sergipe;Masculino;91 a 100;B-Condutor Carro;1090
Nordeste;Sergipe;Masculino;91 a 100;C-Condutor Caminhão;27
Nordeste;Sergipe;Masculino;91 a 100;D-Condutor Ônibus;99
Nordeste;Sergipe;Masculino;91 a 100;E-Condutor Carreta;1
Nordeste;Sergipe;Masculino;101 a 120;AB-Condutor Moto/Carro;1
Nordeste;Sergipe;Masculino;101 a 120;B-Condutor Carro;91
Nordeste;Sergipe;Masculino;101 a 120;C-Condutor Caminhão;2
Nordeste;Sergipe;Masculino;101 a 120;D-Condutor Ônibus;3
Nordeste;Sergipe;Feminino;18 a 21;A-Condutor Moto;77
Nordeste;Sergipe;Feminino;18 a 21;AB-Condutor Moto/Carro;1340
Nordeste;Sergipe;Feminino;18 a 21;B-Condutor Carro;1829
Nordeste;Sergipe;Feminino;18 a 21;D-Condutor Ônibus;1
Nordeste;Sergipe;Feminino;22 a 25;A-Condutor Moto;350
Nordeste;Sergipe;Feminino;22 a 25;AB-Condutor Moto/Carro;4383
Nordeste;Sergipe;Feminino;22 a 25;AC-Condutor Moto/Caminhão;7
Nordeste;Sergipe;Feminino;22 a 25;AD-Condutor Moto/Ônibus;5
Nordeste;Sergipe;Feminino;22 a 25;B-Condutor Carro;5525
Nordeste;Sergipe;Feminino;22 a 25;D-Condutor Ônibus;2
Nordeste;Sergipe;Feminino;22 a 25;X-Condutor Ciclomotor;1
Nordeste;Sergipe;Feminino;26 a 30;A-Condutor Moto;705
Nordeste;Sergipe;Feminino;26 a 30;AB-Condutor Moto/Carro;7826
Nordeste;Sergipe;Feminino;26 a 30;AC-Condutor Moto/Caminhão;9
Nordeste;Sergipe;Feminino;26 a 30;AD-Condutor Moto/Ônibus;38
Nordeste;Sergipe;Feminino;26 a 30;AE-Condutor Moto/Carreta;3
Nordeste;Sergipe;Feminino;26 a 30;B-Condutor Carro;10809
Nordeste;Sergipe;Feminino;26 a 30;D-Condutor Ônibus;10
Nordeste;Sergipe;Feminino;26 a 30;XB-Condutor Ciclomotor/Carro;1
Nordeste;Sergipe;Feminino;31 a 40;A-Condutor Moto;1637
Nordeste;Sergipe;Feminino;31 a 40;AB-Condutor Moto/Carro;16725
Nordeste;Sergipe;Feminino;31 a 40;AC-Condutor Moto/Caminhão;20
Nordeste;Sergipe;Feminino;31 a 40;AD-Condutor Moto/Ônibus;182
Nordeste;Sergipe;Feminino;31 a 40;AE-Condutor Moto/Carreta;12
Nordeste;Sergipe;Feminino;31 a 40;B-Condutor Carro;30580
Nordeste;Sergipe;Feminino;31 a 40;C-Condutor Caminhão;8
Nordeste;Sergipe;Feminino;31 a 40;D-Condutor Ônibus;73
Nordeste;Sergipe;Feminino;31 a 40;E-Condutor Carreta;2
Nordeste;Sergipe;Feminino;31 a 40;XB-Condutor Ciclomotor/Carro;2
Nordeste;Sergipe;Feminino;41 a 50;A-Condutor Moto;983
Nordeste;Sergipe;Feminino;41 a 50;AB-Condutor Moto/Carro;7231
Nordeste;Sergipe;Feminino;41 a 50;AC-Condutor Moto/Caminhão;12
Nordeste;Sergipe;Feminino;41 a 50;AD-Condutor Moto/Ônibus;144
Nordeste;Sergipe;Feminino;41 a 50;AE-Condutor Moto/Carreta;10
Nordeste;Sergipe;Feminino;41 a 50;B-Condutor Carro;24653
Nordeste;Sergipe;Feminino;41 a 50;C-Condutor Caminhão;9
Nordeste;Sergipe;Feminino;41 a 50;D-Condutor Ônibus;161
Nordeste;Sergipe;Feminino;41 a 50;E-Condutor Carreta;1
Nordeste;Sergipe;Feminino;41 a 50;X-Condutor Ciclomotor;4
Nordeste;Sergipe;Feminino;41 a 50;XB-Condutor Ciclomotor/Carro;2
Nordeste;Sergipe;Feminino;51 a 60;A-Condutor Moto;309
Nordeste;Sergipe;Feminino;51 a 60;AB-Condutor Moto/Carro;1886
Nordeste;Sergipe;Feminino;51 a 60;AC-Condutor Moto/Caminhão;6
Nordeste;Sergipe;Feminino;51 a 60;AD-Condutor Moto/Ônibus;51
Nordeste;Sergipe;Feminino;51 a 60;AE-Condutor Moto/Carreta;11
Nordeste;Sergipe;Feminino;51 a 60;B-Condutor Carro;17406
Nordeste;Sergipe;Feminino;51 a 60;C-Condutor Caminhão;15
Nordeste;Sergipe;Feminino;51 a 60;D-Condutor Ônibus;114
Nordeste;Sergipe;Feminino;51 a 60;E-Condutor Carreta;3
Nordeste;Sergipe;Feminino;51 a 60;X-Condutor Ciclomotor;2
Nordeste;Sergipe;Feminino;51 a 60;XB-Condutor Ciclomotor/Carro;2
Nordeste;Sergipe;Feminino;61 a 70;A-Condutor Moto;49
Nordeste;Sergipe;Feminino;61 a 70;AB-Condutor Moto/Carro;253
Nordeste;Sergipe;Feminino;61 a 70;AC-Condutor Moto/Caminhão;1
Nordeste;Sergipe;Feminino;61 a 70;AD-Condutor Moto/Ônibus;8
Nordeste;Sergipe;Feminino;61 a 70;AE-Condutor Moto/Carreta;1
Nordeste;Sergipe;Feminino;61 a 70;B-Condutor Carro;9897
Nordeste;Sergipe;Feminino;61 a 70;C-Condutor Caminhão;21
Nordeste;Sergipe;Feminino;61 a 70;D-Condutor Ônibus;46
Nordeste;Sergipe;Feminino;61 a 70;E-Condutor Carreta;4
Nordeste;Sergipe;Feminino;61 a 70;X-Condutor Ciclomotor;4
Nordeste;Sergipe;Feminino;61 a 70;XB-Condutor Ciclomotor/Carro;1
Nordeste;Sergipe;Feminino;71 a 80;A-Condutor Moto;2
Nordeste;Sergipe;Feminino;71 a 80;AB-Condutor Moto/Carro;24
Nordeste;Sergipe;Feminino;71 a 80;AD-Condutor Moto/Ônibus;1
Nordeste;Sergipe;Feminino;71 a 80;B-Condutor Carro;3536
Nordeste;Sergipe;Feminino;71 a 80;C-Condutor Caminhão;4
Nordeste;Sergipe;Feminino;71 a 80;D-Condutor Ônibus;10
Nordeste;Sergipe;Feminino;81 a 90;AB-Condutor Moto/Carro;2
Nordeste;Sergipe;Feminino;81 a 90;B-Condutor Carro;752
Nordeste;Sergipe;Feminino;81 a 90;C-Condutor Caminhão;4
Nordeste;Sergipe;Feminino;81 a 90;D-Condutor Ônibus;5
Nordeste;Sergipe;Feminino;91 a 100;B-Condutor Carro;121
Nordeste;Sergipe;Feminino;101 a 120;B-Condutor Carro;5
Norte;Acre;Masculino;18 a 21;A-Condutor Moto;729
Norte;Acre;Masculino;18 a 21;AB-Condutor Moto/Carro;5329
Norte;Acre;Masculino;18 a 21;AC-Condutor Moto/Caminhão;26
Norte;Acre;Masculino;18 a 21;AD-Condutor Moto/Ônibus;17
Norte;Acre;Masculino;18 a 21;AE-Condutor Moto/Carreta;1
Norte;Acre;Masculino;18 a 21;B-Condutor Carro;552
Norte;Acre;Masculino;22 a 25;A-Condutor Moto;2709
Norte;Acre;Masculino;22 a 25;AB-Condutor Moto/Carro;11218
Norte;Acre;Masculino;22 a 25;AC-Condutor Moto/Caminhão;28
Norte;Acre;Masculino;22 a 25;AD-Condutor Moto/Ônibus;481
Norte;Acre;Masculino;22 a 25;AE-Condutor Moto/Carreta;43
Norte;Acre;Masculino;22 a 25;B-Condutor Carro;1210
Norte;Acre;Masculino;22 a 25;C-Condutor Caminhão;1
Norte;Acre;Masculino;22 a 25;D-Condutor Ônibus;13
Norte;Acre;Masculino;22 a 25;E-Condutor Carreta;1
Norte;Acre;Masculino;26 a 30;A-Condutor Moto;3560
Norte;Acre;Masculino;26 a 30;AB-Condutor Moto/Carro;14899
Norte;Acre;Masculino;26 a 30;AC-Condutor Moto/Caminhão;53
Norte;Acre;Masculino;26 a 30;AD-Condutor Moto/Ônibus;1643
Norte;Acre;Masculino;26 a 30;AE-Condutor Moto/Carreta;225
Norte;Acre;Masculino;26 a 30;B-Condutor Carro;1419
Norte;Acre;Masculino;26 a 30;C-Condutor Caminhão;3
Norte;Acre;Masculino;26 a 30;D-Condutor Ônibus;30
Norte;Acre;Masculino;26 a 30;E-Condutor Carreta;7
Norte;Acre;Masculino;31 a 40;A-Condutor Moto;5709
Norte;Acre;Masculino;31 a 40;AB-Condutor Moto/Carro;29152
Norte;Acre;Masculino;31 a 40;AC-Condutor Moto/Caminhão;222
Norte;Acre;Masculino;31 a 40;AD-Condutor Moto/Ônibus;6758
Norte;Acre;Masculino;31 a 40;AE-Condutor Moto/Carreta;1264
Norte;Acre;Masculino;31 a 40;B-Condutor Carro;3257
Norte;Acre;Masculino;31 a 40;C-Condutor Caminhão;20
Norte;Acre;Masculino;31 a 40;D-Condutor Ônibus;210
Norte;Acre;Masculino;31 a 40;E-Condutor Carreta;44
Norte;Acre;Masculino;41 a 50;A-Condutor Moto;3380
Norte;Acre;Masculino;41 a 50;AB-Condutor Moto/Carro;18963
Norte;Acre;Masculino;41 a 50;AC-Condutor Moto/Caminhão;1202
Norte;Acre;Masculino;41 a 50;AD-Condutor Moto/Ônibus;5215
Norte;Acre;Masculino;41 a 50;AE-Condutor Moto/Carreta;1128
Norte;Acre;Masculino;41 a 50;B-Condutor Carro;3186
Norte;Acre;Masculino;41 a 50;C-Condutor Caminhão;162
Norte;Acre;Masculino;41 a 50;D-Condutor Ônibus;435
Norte;Acre;Masculino;41 a 50;E-Condutor Carreta;112
Norte;Acre;Masculino;41 a 50;X-Condutor Ciclomotor;2
Norte;Acre;Masculino;51 a 60;A-Condutor Moto;1553
Norte;Acre;Masculino;51 a 60;AB-Condutor Moto/Carro;9102
Norte;Acre;Masculino;51 a 60;AC-Condutor Moto/Caminhão;2046
Norte;Acre;Masculino;51 a 60;AD-Condutor Moto/Ônibus;2683
Norte;Acre;Masculino;51 a 60;AE-Condutor Moto/Carreta;611
Norte;Acre;Masculino;51 a 60;B-Condutor Carro;2901
Norte;Acre;Masculino;51 a 60;C-Condutor Caminhão;368
Norte;Acre;Masculino;51 a 60;D-Condutor Ônibus;523
Norte;Acre;Masculino;51 a 60;E-Condutor Carreta;128
Norte;Acre;Masculino;51 a 60;X-Condutor Ciclomotor;1
Norte;Acre;Masculino;61 a 70;A-Condutor Moto;435
Norte;Acre;Masculino;61 a 70;AB-Condutor Moto/Carro;3611
Norte;Acre;Masculino;61 a 70;AC-Condutor Moto/Caminhão;812
Norte;Acre;Masculino;61 a 70;AD-Condutor Moto/Ônibus;1285
Norte;Acre;Masculino;61 a 70;AE-Condutor Moto/Carreta;219
Norte;Acre;Masculino;61 a 70;B-Condutor Carro;3094
Norte;Acre;Masculino;61 a 70;C-Condutor Caminhão;538
Norte;Acre;Masculino;61 a 70;D-Condutor Ônibus;697
Norte;Acre;Masculino;61 a 70;E-Condutor Carreta;176
Norte;Acre;Masculino;71 a 80;A-Condutor Moto;115
Norte;Acre;Masculino;71 a 80;AB-Condutor Moto/Carro;963
Norte;Acre;Masculino;71 a 80;AC-Condutor Moto/Caminhão;167
Norte;Acre;Masculino;71 a 80;AD-Condutor Moto/Ônibus;210
Norte;Acre;Masculino;71 a 80;AE-Condutor Moto/Carreta;24
Norte;Acre;Masculino;71 a 80;B-Condutor Carro;1881
Norte;Acre;Masculino;71 a 80;C-Condutor Caminhão;225
Norte;Acre;Masculino;71 a 80;D-Condutor Ônibus;280
Norte;Acre;Masculino;71 a 80;E-Condutor Carreta;36
Norte;Acre;Masculino;81 a 90;A-Condutor Moto;15
Norte;Acre;Masculino;81 a 90;AB-Condutor Moto/Carro;133
Norte;Acre;Masculino;81 a 90;AC-Condutor Moto/Caminhão;39
Norte;Acre;Masculino;81 a 90;AD-Condutor Moto/Ônibus;40
Norte;Acre;Masculino;81 a 90;AE-Condutor Moto/Carreta;2
Norte;Acre;Masculino;81 a 90;B-Condutor Carro;647
Norte;Acre;Masculino;81 a 90;C-Condutor Caminhão;91
Norte;Acre;Masculino;81 a 90;D-Condutor Ônibus;59
Norte;Acre;Masculino;81 a 90;E-Condutor Carreta;7
Norte;Acre;Masculino;91 a 100;A-Condutor Moto;4
Norte;Acre;Masculino;91 a 100;AB-Condutor Moto/Carro;9
Norte;Acre;Masculino;91 a 100;AC-Condutor Moto/Caminhão;9
Norte;Acre;Masculino;91 a 100;AD-Condutor Moto/Ônibus;6
Norte;Acre;Masculino;91 a 100;AE-Condutor Moto/Carreta;1
Norte;Acre;Masculino;91 a 100;B-Condutor Carro;148
Norte;Acre;Masculino;91 a 100;C-Condutor Caminhão;18
Norte;Acre;Masculino;91 a 100;D-Condutor Ônibus;11
Norte;Acre;Masculino;101 a 120;A-Condutor Moto;1
Norte;Acre;Masculino;101 a 120;B-Condutor Carro;12
Norte;Acre;Masculino;101 a 120;C-Condutor Caminhão;1
Norte;Acre;Feminino;18 a 21;A-Condutor Moto;443
Norte;Acre;Feminino;18 a 21;AB-Condutor Moto/Carro;2100
Norte;Acre;Feminino;18 a 21;AD-Condutor Moto/Ônibus;1
Norte;Acre;Feminino;18 a 21;B-Condutor Carro;685
Norte;Acre;Feminino;22 a 25;A-Condutor Moto;1768
Norte;Acre;Feminino;22 a 25;AB-Condutor Moto/Carro;5222
Norte;Acre;Feminino;22 a 25;AD-Condutor Moto/Ônibus;3
Norte;Acre;Feminino;22 a 25;B-Condutor Carro;1724
Norte;Acre;Feminino;26 a 30;A-Condutor Moto;3272
Norte;Acre;Feminino;26 a 30;AB-Condutor Moto/Carro;7917
Norte;Acre;Feminino;26 a 30;AC-Condutor Moto/Caminhão;4
Norte;Acre;Feminino;26 a 30;AD-Condutor Moto/Ônibus;50
Norte;Acre;Feminino;26 a 30;AE-Condutor Moto/Carreta;1
Norte;Acre;Feminino;26 a 30;B-Condutor Carro;2628
Norte;Acre;Feminino;26 a 30;D-Condutor Ônibus;4
Norte;Acre;Feminino;31 a 40;A-Condutor Moto;6668
Norte;Acre;Feminino;31 a 40;AB-Condutor Moto/Carro;16316
Norte;Acre;Feminino;31 a 40;AC-Condutor Moto/Caminhão;4
Norte;Acre;Feminino;31 a 40;AD-Condutor Moto/Ônibus;171
Norte;Acre;Feminino;31 a 40;AE-Condutor Moto/Carreta;16
Norte;Acre;Feminino;31 a 40;B-Condutor Carro;6554
Norte;Acre;Feminino;31 a 40;C-Condutor Caminhão;1
Norte;Acre;Feminino;31 a 40;D-Condutor Ônibus;19
Norte;Acre;Feminino;41 a 50;A-Condutor Moto;3615
Norte;Acre;Feminino;41 a 50;AB-Condutor Moto/Carro;8272
Norte;Acre;Feminino;41 a 50;AC-Condutor Moto/Caminhão;27
Norte;Acre;Feminino;41 a 50;AD-Condutor Moto/Ônibus;127
Norte;Acre;Feminino;41 a 50;AE-Condutor Moto/Carreta;10
Norte;Acre;Feminino;41 a 50;B-Condutor Carro;6195
Norte;Acre;Feminino;41 a 50;C-Condutor Caminhão;4
Norte;Acre;Feminino;41 a 50;D-Condutor Ônibus;40
Norte;Acre;Feminino;41 a 50;E-Condutor Carreta;1
Norte;Acre;Feminino;41 a 50;X-Condutor Ciclomotor;2
Norte;Acre;Feminino;51 a 60;A-Condutor Moto;898
Norte;Acre;Feminino;51 a 60;AB-Condutor Moto/Carro;2907
Norte;Acre;Feminino;51 a 60;AC-Condutor Moto/Caminhão;31
Norte;Acre;Feminino;51 a 60;AD-Condutor Moto/Ônibus;34
Norte;Acre;Feminino;51 a 60;AE-Condutor Moto/Carreta;5
Norte;Acre;Feminino;51 a 60;B-Condutor Carro;4556
Norte;Acre;Feminino;51 a 60;C-Condutor Caminhão;9
Norte;Acre;Feminino;51 a 60;D-Condutor Ônibus;21
Norte;Acre;Feminino;51 a 60;E-Condutor Carreta;4
Norte;Acre;Feminino;61 a 70;A-Condutor Moto;122
Norte;Acre;Feminino;61 a 70;AB-Condutor Moto/Carro;678
Norte;Acre;Feminino;61 a 70;AC-Condutor Moto/Caminhão;14
Norte;Acre;Feminino;61 a 70;AD-Condutor Moto/Ônibus;1
Norte;Acre;Feminino;61 a 70;B-Condutor Carro;2447
Norte;Acre;Feminino;61 a 70;C-Condutor Caminhão;12
Norte;Acre;Feminino;61 a 70;D-Condutor Ônibus;10
Norte;Acre;Feminino;61 a 70;X-Condutor Ciclomotor;1
Norte;Acre;Feminino;71 a 80;A-Condutor Moto;10
Norte;Acre;Feminino;71 a 80;AB-Condutor Moto/Carro;86
Norte;Acre;Feminino;71 a 80;AC-Condutor Moto/Caminhão;2
Norte;Acre;Feminino;71 a 80;B-Condutor Carro;683
Norte;Acre;Feminino;71 a 80;C-Condutor Caminhão;3
Norte;Acre;Feminino;71 a 80;D-Condutor Ônibus;1
Norte;Acre;Feminino;81 a 90;AB-Condutor Moto/Carro;7
Norte;Acre;Feminino;81 a 90;B-Condutor Carro;125
Norte;Acre;Feminino;81 a 90;D-Condutor Ônibus;1
Norte;Acre;Feminino;91 a 100;B-Condutor Carro;7
Norte;Amazonas;Masculino;18 a 21;A-Condutor Moto;729
Norte;Amazonas;Masculino;18 a 21;AB-Condutor Moto/Carro;5486
Norte;Amazonas;Masculino;18 a 21;AC-Condutor Moto/Caminhão;2
Norte;Amazonas;Masculino;18 a 21;AD-Condutor Moto/Ônibus;25
Norte;Amazonas;Masculino;18 a 21;B-Condutor Carro;5466
Norte;Amazonas;Masculino;18 a 21;C-Condutor Caminhão;1
Norte;Amazonas;Masculino;18 a 21;D-Condutor Ônibus;6
Norte;Amazonas;Masculino;22 a 25;A-Condutor Moto;3239
Norte;Amazonas;Masculino;22 a 25;AB-Condutor Moto/Carro;14798
Norte;Amazonas;Masculino;22 a 25;AC-Condutor Moto/Caminhão;4
Norte;Amazonas;Masculino;22 a 25;AD-Condutor Moto/Ônibus;955
Norte;Amazonas;Masculino;22 a 25;AE-Condutor Moto/Carreta;49
Norte;Amazonas;Masculino;22 a 25;B-Condutor Carro;13720
Norte;Amazonas;Masculino;22 a 25;C-Condutor Caminhão;1
Norte;Amazonas;Masculino;22 a 25;D-Condutor Ônibus;217
Norte;Amazonas;Masculino;22 a 25;E-Condutor Carreta;13
Norte;Amazonas;Masculino;26 a 30;A-Condutor Moto;6087
Norte;Amazonas;Masculino;26 a 30;AB-Condutor Moto/Carro;24286
Norte;Amazonas;Masculino;26 a 30;AC-Condutor Moto/Caminhão;19
Norte;Amazonas;Masculino;26 a 30;AD-Condutor Moto/Ônibus;3461
Norte;Amazonas;Masculino;26 a 30;AE-Condutor Moto/Carreta;495
Norte;Amazonas;Masculino;26 a 30;B-Condutor Carro;20511
Norte;Amazonas;Masculino;26 a 30;C-Condutor Caminhão;10
Norte;Amazonas;Masculino;26 a 30;D-Condutor Ônibus;1039
Norte;Amazonas;Masculino;26 a 30;E-Condutor Carreta;103
Norte;Amazonas;Masculino;31 a 40;A-Condutor Moto;13024
Norte;Amazonas;Masculino;31 a 40;AB-Condutor Moto/Carro;53435
Norte;Amazonas;Masculino;31 a 40;AC-Condutor Moto/Caminhão;104
Norte;Amazonas;Masculino;31 a 40;AD-Condutor Moto/Ônibus;13085
Norte;Amazonas;Masculino;31 a 40;AE-Condutor Moto/Carreta;2664
Norte;Amazonas;Masculino;31 a 40;B-Condutor Carro;46709
Norte;Amazonas;Masculino;31 a 40;C-Condutor Caminhão;51
Norte;Amazonas;Masculino;31 a 40;D-Condutor Ônibus;4908
Norte;Amazonas;Masculino;31 a 40;E-Condutor Carreta;821
Norte;Amazonas;Masculino;41 a 50;A-Condutor Moto;8227
Norte;Amazonas;Masculino;41 a 50;AB-Condutor Moto/Carro;33061
Norte;Amazonas;Masculino;41 a 50;AC-Condutor Moto/Caminhão;929
Norte;Amazonas;Masculino;41 a 50;AD-Condutor Moto/Ônibus;10226
Norte;Amazonas;Masculino;41 a 50;AE-Condutor Moto/Carreta;2322
Norte;Amazonas;Masculino;41 a 50;B-Condutor Carro;43548
Norte;Amazonas;Masculino;41 a 50;C-Condutor Caminhão;924
Norte;Amazonas;Masculino;41 a 50;D-Condutor Ônibus;7500
Norte;Amazonas;Masculino;41 a 50;E-Condutor Carreta;1342
Norte;Amazonas;Masculino;51 a 60;A-Condutor Moto;3433
Norte;Amazonas;Masculino;51 a 60;AB-Condutor Moto/Carro;13952
Norte;Amazonas;Masculino;51 a 60;AC-Condutor Moto/Caminhão;2050
Norte;Amazonas;Masculino;51 a 60;AD-Condutor Moto/Ônibus;4731
Norte;Amazonas;Masculino;51 a 60;AE-Condutor Moto/Carreta;1087
Norte;Amazonas;Masculino;51 a 60;B-Condutor Carro;32068
Norte;Amazonas;Masculino;51 a 60;C-Condutor Caminhão;3142
Norte;Amazonas;Masculino;51 a 60;D-Condutor Ônibus;7059
Norte;Amazonas;Masculino;51 a 60;E-Condutor Carreta;1182
Norte;Amazonas;Masculino;61 a 70;A-Condutor Moto;998
Norte;Amazonas;Masculino;61 a 70;AB-Condutor Moto/Carro;5360
Norte;Amazonas;Masculino;61 a 70;AC-Condutor Moto/Caminhão;1049
Norte;Amazonas;Masculino;61 a 70;AD-Condutor Moto/Ônibus;2108
Norte;Amazonas;Masculino;61 a 70;AE-Condutor Moto/Carreta;389
Norte;Amazonas;Masculino;61 a 70;B-Condutor Carro;20861
Norte;Amazonas;Masculino;61 a 70;C-Condutor Caminhão;2688
Norte;Amazonas;Masculino;61 a 70;D-Condutor Ônibus;5243
Norte;Amazonas;Masculino;61 a 70;E-Condutor Carreta;700
Norte;Amazonas;Masculino;61 a 70;XC-Condutor Ciclomotor/Caminhão;1
Norte;Amazonas;Masculino;71 a 80;A-Condutor Moto;180
Norte;Amazonas;Masculino;71 a 80;AB-Condutor Moto/Carro;1754
Norte;Amazonas;Masculino;71 a 80;AC-Condutor Moto/Caminhão;269
Norte;Amazonas;Masculino;71 a 80;AD-Condutor Moto/Ônibus;301
Norte;Amazonas;Masculino;71 a 80;AE-Condutor Moto/Carreta;38
Norte;Amazonas;Masculino;71 a 80;B-Condutor Carro;9421
Norte;Amazonas;Masculino;71 a 80;C-Condutor Caminhão;1344
Norte;Amazonas;Masculino;71 a 80;D-Condutor Ônibus;1369
Norte;Amazonas;Masculino;71 a 80;E-Condutor Carreta;135
Norte;Amazonas;Masculino;81 a 90;A-Condutor Moto;37
Norte;Amazonas;Masculino;81 a 90;AB-Condutor Moto/Carro;271
Norte;Amazonas;Masculino;81 a 90;AC-Condutor Moto/Caminhão;63
Norte;Amazonas;Masculino;81 a 90;AD-Condutor Moto/Ônibus;27
Norte;Amazonas;Masculino;81 a 90;AE-Condutor Moto/Carreta;1
Norte;Amazonas;Masculino;81 a 90;B-Condutor Carro;3011
Norte;Amazonas;Masculino;81 a 90;C-Condutor Caminhão;808
Norte;Amazonas;Masculino;81 a 90;D-Condutor Ônibus;242
Norte;Amazonas;Masculino;81 a 90;E-Condutor Carreta;15
Norte;Amazonas;Masculino;91 a 100;A-Condutor Moto;7
Norte;Amazonas;Masculino;91 a 100;AB-Condutor Moto/Carro;35
Norte;Amazonas;Masculino;91 a 100;AC-Condutor Moto/Caminhão;11
Norte;Amazonas;Masculino;91 a 100;AD-Condutor Moto/Ônibus;1
Norte;Amazonas;Masculino;91 a 100;B-Condutor Carro;683
Norte;Amazonas;Masculino;91 a 100;C-Condutor Caminhão;175
Norte;Amazonas;Masculino;91 a 100;D-Condutor Ônibus;9
Norte;Amazonas;Masculino;91 a 100;E-Condutor Carreta;1
Norte;Amazonas;Masculino;101 a 120;A-Condutor Moto;1
Norte;Amazonas;Masculino;101 a 120;AB-Condutor Moto/Carro;1
Norte;Amazonas;Masculino;101 a 120;AC-Condutor Moto/Caminhão;1
Norte;Amazonas;Masculino;101 a 120;B-Condutor Carro;46
Norte;Amazonas;Masculino;101 a 120;C-Condutor Caminhão;9
Norte;Amazonas;Masculino;101 a 120;D-Condutor Ônibus;1
Norte;Amazonas;Feminino;18 a 21;A-Condutor Moto;130
Norte;Amazonas;Feminino;18 a 21;AB-Condutor Moto/Carro;1045
Norte;Amazonas;Feminino;18 a 21;B-Condutor Carro;4268
Norte;Amazonas;Feminino;22 a 25;A-Condutor Moto;583
Norte;Amazonas;Feminino;22 a 25;AB-Condutor Moto/Carro;3149
Norte;Amazonas;Feminino;22 a 25;AD-Condutor Moto/Ônibus;15
Norte;Amazonas;Feminino;22 a 25;B-Condutor Carro;11683
Norte;Amazonas;Feminino;22 a 25;D-Condutor Ônibus;4
Norte;Amazonas;Feminino;26 a 30;A-Condutor Moto;1294
Norte;Amazonas;Feminino;26 a 30;AB-Condutor Moto/Carro;6084
Norte;Amazonas;Feminino;26 a 30;AD-Condutor Moto/Ônibus;97
Norte;Amazonas;Feminino;26 a 30;AE-Condutor Moto/Carreta;4
Norte;Amazonas;Feminino;26 a 30;B-Condutor Carro;20378
Norte;Amazonas;Feminino;26 a 30;D-Condutor Ônibus;60
Norte;Amazonas;Feminino;26 a 30;E-Condutor Carreta;1
Norte;Amazonas;Feminino;31 a 40;A-Condutor Moto;3364
Norte;Amazonas;Feminino;31 a 40;AB-Condutor Moto/Carro;13611
Norte;Amazonas;Feminino;31 a 40;AC-Condutor Moto/Caminhão;2
Norte;Amazonas;Feminino;31 a 40;AD-Condutor Moto/Ônibus;430
Norte;Amazonas;Feminino;31 a 40;AE-Condutor Moto/Carreta;31
Norte;Amazonas;Feminino;31 a 40;B-Condutor Carro;51356
Norte;Amazonas;Feminino;31 a 40;C-Condutor Caminhão;3
Norte;Amazonas;Feminino;31 a 40;D-Condutor Ônibus;325
Norte;Amazonas;Feminino;31 a 40;E-Condutor Carreta;14
Norte;Amazonas;Feminino;41 a 50;A-Condutor Moto;2166
Norte;Amazonas;Feminino;41 a 50;AB-Condutor Moto/Carro;6411
Norte;Amazonas;Feminino;41 a 50;AC-Condutor Moto/Caminhão;17
Norte;Amazonas;Feminino;41 a 50;AD-Condutor Moto/Ônibus;293
Norte;Amazonas;Feminino;41 a 50;AE-Condutor Moto/Carreta;34
Norte;Amazonas;Feminino;41 a 50;B-Condutor Carro;39195
Norte;Amazonas;Feminino;41 a 50;C-Condutor Caminhão;26
Norte;Amazonas;Feminino;41 a 50;D-Condutor Ônibus;455
Norte;Amazonas;Feminino;41 a 50;E-Condutor Carreta;14
Norte;Amazonas;Feminino;51 a 60;A-Condutor Moto;867
Norte;Amazonas;Feminino;51 a 60;AB-Condutor Moto/Carro;1949
Norte;Amazonas;Feminino;51 a 60;AC-Condutor Moto/Caminhão;30
Norte;Amazonas;Feminino;51 a 60;AD-Condutor Moto/Ônibus;102
Norte;Amazonas;Feminino;51 a 60;AE-Condutor Moto/Carreta;12
Norte;Amazonas;Feminino;51 a 60;B-Condutor Carro;22200
