Região Habilitação Atual;UF Habilitação Atual;Sexo;Faixa Etária;Categoria;Qt. Condutor Histórico
Nordeste;Rio Grande do Norte;Feminino;26 a 30;AE-Condutor Moto/Carreta;2
Nordeste;Rio Grande do Norte;Feminino;26 a 30;B-Condutor Carro;15403
Nordeste;Rio Grande do Norte;Feminino;26 a 30;D-Condutor Ônibus;10
Nordeste;Rio Grande do Norte;Feminino;26 a 30;X-Condutor Ciclomotor;4
Nordeste;Rio Grande do Norte;Feminino;26 a 30;XB-Condutor Ciclomotor/Carro;3
Nordeste;Rio Grande do Norte;Feminino;31 a 40;A-Condutor Moto;1423
Nordeste;Rio Grande do Norte;Feminino;31 a 40;AB-Condutor Moto/Carro;36232
Nordeste;Rio Grande do Norte;Feminino;31 a 40;AC-Condutor Moto/Caminhão;16
Nordeste;Rio Grande do Norte;Feminino;31 a 40;AD-Condutor Moto/Ônibus;249
Nordeste;Rio Grande do Norte;Feminino;31 a 40;AE-Condutor Moto/Carreta;12
Nordeste;Rio Grande do Norte;Feminino;31 a 40;B-Condutor Carro;44029
Nordeste;Rio Grande do Norte;Feminino;31 a 40;C-Condutor Caminhão;15
Nordeste;Rio Grande do Norte;Feminino;31 a 40;D-Condutor Ônibus;89
Nordeste;Rio Grande do Norte;Feminino;31 a 40;E-Condutor Carreta;2
Nordeste;Rio Grande do Norte;Feminino;31 a 40;X-Condutor Ciclomotor;9
Nordeste;Rio Grande do Norte;Feminino;31 a 40;XB-Condutor Ciclomotor/Carro;1
Nordeste;Rio Grande do Norte;Feminino;41 a 50;A-Condutor Moto;1298
Nordeste;Rio Grande do Norte;Feminino;41 a 50;AB-Condutor Moto/Carro;19849
Nordeste;Rio Grande do Norte;Feminino;41 a 50;AC-Condutor Moto/Caminhão;51
Nordeste;Rio Grande do Norte;Feminino;41 a 50;AD-Condutor Moto/Ônibus;242
Nordeste;Rio Grande do Norte;Feminino;41 a 50;AE-Condutor Moto/Carreta;17
Nordeste;Rio Grande do Norte;Feminino;41 a 50;B-Condutor Carro;37924
Nordeste;Rio Grande do Norte;Feminino;41 a 50;C-Condutor Caminhão;26
Nordeste;Rio Grande do Norte;Feminino;41 a 50;D-Condutor Ônibus;211
Nordeste;Rio Grande do Norte;Feminino;41 a 50;E-Condutor Carreta;1
Nordeste;Rio Grande do Norte;Feminino;41 a 50;X-Condutor Ciclomotor;13
Nordeste;Rio Grande do Norte;Feminino;41 a 50;XB-Condutor Ciclomotor/Carro;3
Nordeste;Rio Grande do Norte;Feminino;51 a 60;A-Condutor Moto;798
Nordeste;Rio Grande do Norte;Feminino;51 a 60;AB-Condutor Moto/Carro;7808
Nordeste;Rio Grande do Norte;Feminino;51 a 60;AC-Condutor Moto/Caminhão;47
Nordeste;Rio Grande do Norte;Feminino;51 a 60;AD-Condutor Moto/Ônibus;103
Nordeste;Rio Grande do Norte;Feminino;51 a 60;AE-Condutor Moto/Carreta;10
Nordeste;Rio Grande do Norte;Feminino;51 a 60;B-Condutor Carro;29002
Nordeste;Rio Grande do Norte;Feminino;51 a 60;C-Condutor Caminhão;59
Nordeste;Rio Grande do Norte;Feminino;51 a 60;D-Condutor Ônibus;189
Nordeste;Rio Grande do Norte;Feminino;51 a 60;E-Condutor Carreta;5
Nordeste;Rio Grande do Norte;Feminino;51 a 60;X-Condutor Ciclomotor;11
Nordeste;Rio Grande do Norte;Feminino;51 a 60;XB-Condutor Ciclomotor/Carro;2
Nordeste;Rio Grande do Norte;Feminino;61 a 70;A-Condutor Moto;156
Nordeste;Rio Grande do Norte;Feminino;61 a 70;AB-Condutor Moto/Carro;1460
Nordeste;Rio Grande do Norte;Feminino;61 a 70;AC-Condutor Moto/Caminhão;10
Nordeste;Rio Grande do Norte;Feminino;61 a 70;AD-Condutor Moto/Ônibus;29
Nordeste;Rio Grande do Norte;Feminino;61 a 70;AE-Condutor Moto/Carreta;1
Nordeste;Rio Grande do Norte;Feminino;61 a 70;B-Condutor Carro;18357
Nordeste;Rio Grande do Norte;Feminino;61 a 70;C-Condutor Caminhão;48
Nordeste;Rio Grande do Norte;Feminino;61 a 70;D-Condutor Ônibus;96
Nordeste;Rio Grande do Norte;Feminino;61 a 70;E-Condutor Carreta;2
Nordeste;Rio Grande do Norte;Feminino;61 a 70;X-Condutor Ciclomotor;1
Nordeste;Rio Grande do Norte;Feminino;71 a 80;A-Condutor Moto;17
Nordeste;Rio Grande do Norte;Feminino;71 a 80;AB-Condutor Moto/Carro;148
Nordeste;Rio Grande do Norte;Feminino;71 a 80;AD-Condutor Moto/Ônibus;2
Nordeste;Rio Grande do Norte;Feminino;71 a 80;B-Condutor Carro;7878
Nordeste;Rio Grande do Norte;Feminino;71 a 80;C-Condutor Caminhão;15
Nordeste;Rio Grande do Norte;Feminino;71 a 80;D-Condutor Ônibus;25
Nordeste;Rio Grande do Norte;Feminino;81 a 90;AB-Condutor Moto/Carro;8
Nordeste;Rio Grande do Norte;Feminino;81 a 90;AC-Condutor Moto/Caminhão;1
Nordeste;Rio Grande do Norte;Feminino;81 a 90;B-Condutor Carro;2042
Nordeste;Rio Grande do Norte;Feminino;81 a 90;C-Condutor Caminhão;3
Nordeste;Rio Grande do Norte;Feminino;81 a 90;D-Condutor Ônibus;3
Nordeste;Rio Grande do Norte;Feminino;91 a 100;B-Condutor Carro;320
Nordeste;Rio Grande do Norte;Feminino;101 a 120;B-Condutor Carro;10
Nordeste;Sergipe;Masculino;18 a 21;A-Condutor Moto;295
Nordeste;Sergipe;Masculino;18 a 21;AB-Condutor Moto/Carro;6671
Nordeste;Sergipe;Masculino;18 a 21;AC-Condutor Moto/Caminhão;108
Nordeste;Sergipe;Masculino;18 a 21;AD-Condutor Moto/Ônibus;39
Nordeste;Sergipe;Masculino;18 a 21;AE-Condutor Moto/Carreta;4
Nordeste;Sergipe;Masculino;18 a 21;B-Condutor Carro;1814
Nordeste;Sergipe;Masculino;18 a 21;C-Condutor Caminhão;6
Nordeste;Sergipe;Masculino;18 a 21;D-Condutor Ônibus;1
Nordeste;Sergipe;Masculino;22 a 25;A-Condutor Moto;1470
Nordeste;Sergipe;Masculino;22 a 25;AB-Condutor Moto/Carro;18914
Nordeste;Sergipe;Masculino;22 a 25;AC-Condutor Moto/Caminhão;426
Nordeste;Sergipe;Masculino;22 a 25;AD-Condutor Moto/Ônibus;1146
Nordeste;Sergipe;Masculino;22 a 25;AE-Condutor Moto/Carreta;101
Nordeste;Sergipe;Masculino;22 a 25;B-Condutor Carro;5027
Nordeste;Sergipe;Masculino;22 a 25;C-Condutor Caminhão;21
Nordeste;Sergipe;Masculino;22 a 25;D-Condutor Ônibus;62
Nordeste;Sergipe;Masculino;22 a 25;E-Condutor Carreta;8
Nordeste;Sergipe;Masculino;26 a 30;A-Condutor Moto;2586
Nordeste;Sergipe;Masculino;26 a 30;AB-Condutor Moto/Carro;30182
Nordeste;Sergipe;Masculino;26 a 30;AC-Condutor Moto/Caminhão;727
Nordeste;Sergipe;Masculino;26 a 30;AD-Condutor Moto/Ônibus;4008
Nordeste;Sergipe;Masculino;26 a 30;AE-Condutor Moto/Carreta;881
Nordeste;Sergipe;Masculino;26 a 30;B-Condutor Carro;7843
Nordeste;Sergipe;Masculino;26 a 30;C-Condutor Caminhão;45
Nordeste;Sergipe;Masculino;26 a 30;D-Condutor Ônibus;254
Nordeste;Sergipe;Masculino;26 a 30;E-Condutor Carreta;50
Nordeste;Sergipe;Masculino;31 a 40;A-Condutor Moto;5702
Nordeste;Sergipe;Masculino;31 a 40;AB-Condutor Moto/Carro;60124
Nordeste;Sergipe;Masculino;31 a 40;AC-Condutor Moto/Caminhão;1365
Nordeste;Sergipe;Masculino;31 a 40;AD-Condutor Moto/Ônibus;15064
Nordeste;Sergipe;Masculino;31 a 40;AE-Condutor Moto/Carreta;4227
Nordeste;Sergipe;Masculino;31 a 40;B-Condutor Carro;20161
Nordeste;Sergipe;Masculino;31 a 40;C-Condutor Caminhão;220
Nordeste;Sergipe;Masculino;31 a 40;D-Condutor Ônibus;2210
Nordeste;Sergipe;Masculino;31 a 40;E-Condutor Carreta;717
Nordeste;Sergipe;Masculino;31 a 40;X-Condutor Ciclomotor;1
Nordeste;Sergipe;Masculino;41 a 50;A-Condutor Moto;4650
Nordeste;Sergipe;Masculino;41 a 50;AB-Condutor Moto/Carro;36419
Nordeste;Sergipe;Masculino;41 a 50;AC-Condutor Moto/Caminhão;1121
Nordeste;Sergipe;Masculino;41 a 50;AD-Condutor Moto/Ônibus;11438
Nordeste;Sergipe;Masculino;41 a 50;AE-Condutor Moto/Carreta;3110
Nordeste;Sergipe;Masculino;41 a 50;B-Condutor Carro;23157
Nordeste;Sergipe;Masculino;41 a 50;C-Condutor Caminhão;630
Nordeste;Sergipe;Masculino;41 a 50;D-Condutor Ônibus;5035
Nordeste;Sergipe;Masculino;41 a 50;E-Condutor Carreta;1450
Nordeste;Sergipe;Masculino;41 a 50;X-Condutor Ciclomotor;3
Nordeste;Sergipe;Masculino;51 a 60;A-Condutor Moto;3456
Nordeste;Sergipe;Masculino;51 a 60;AB-Condutor Moto/Carro;19635
Nordeste;Sergipe;Masculino;51 a 60;AC-Condutor Moto/Caminhão;1204
Nordeste;Sergipe;Masculino;51 a 60;AD-Condutor Moto/Ônibus;5574
Nordeste;Sergipe;Masculino;51 a 60;AE-Condutor Moto/Carreta;1349
Nordeste;Sergipe;Masculino;51 a 60;B-Condutor Carro;22238
Nordeste;Sergipe;Masculino;51 a 60;C-Condutor Caminhão;1260
Nordeste;Sergipe;Masculino;51 a 60;D-Condutor Ônibus;5170
Nordeste;Sergipe;Masculino;51 a 60;E-Condutor Carreta;1497
Nordeste;Sergipe;Masculino;51 a 60;X-Condutor Ciclomotor;7
Nordeste;Sergipe;Masculino;61 a 70;A-Condutor Moto;1357
Nordeste;Sergipe;Masculino;61 a 70;AB-Condutor Moto/Carro;6862
Nordeste;Sergipe;Masculino;61 a 70;AC-Condutor Moto/Caminhão;537
Nordeste;Sergipe;Masculino;61 a 70;AD-Condutor Moto/Ônibus;1693
Nordeste;Sergipe;Masculino;61 a 70;AE-Condutor Moto/Carreta;407
Nordeste;Sergipe;Masculino;61 a 70;B-Condutor Carro;19601
Nordeste;Sergipe;Masculino;61 a 70;C-Condutor Caminhão;1626
Nordeste;Sergipe;Masculino;61 a 70;D-Condutor Ônibus;4340
Nordeste;Sergipe;Masculino;61 a 70;E-Condutor Carreta;1232
Nordeste;Sergipe;Masculino;61 a 70;X-Condutor Ciclomotor;8
Nordeste;Sergipe;Masculino;61 a 70;XB-Condutor Ciclomotor/Carro;1
Nordeste;Sergipe;Masculino;71 a 80;A-Condutor Moto;426
Nordeste;Sergipe;Masculino;71 a 80;AB-Condutor Moto/Carro;1711
Nordeste;Sergipe;Masculino;71 a 80;AC-Condutor Moto/Caminhão;111
Nordeste;Sergipe;Masculino;71 a 80;AD-Condutor Moto/Ônibus;279
Nordeste;Sergipe;Masculino;71 a 80;AE-Condutor Moto/Carreta;51
Nordeste;Sergipe;Masculino;71 a 80;B-Condutor Carro;12274
Nordeste;Sergipe;Masculino;71 a 80;C-Condutor Caminhão;810
Nordeste;Sergipe;Masculino;71 a 80;D-Condutor Ônibus;2078
Nordeste;Sergipe;Masculino;71 a 80;E-Condutor Carreta;354
Nordeste;Sergipe;Masculino;71 a 80;XB-Condutor Ciclomotor/Carro;2
Nordeste;Sergipe;Masculino;81 a 90;A-Condutor Moto;87
Nordeste;Sergipe;Masculino;81 a 90;AB-Condutor Moto/Carro;215
Nordeste;Sergipe;Masculino;81 a 90;AC-Condutor Moto/Caminhão;9
Nordeste;Sergipe;Masculino;81 a 90;AD-Condutor Moto/Ônibus;35
Nordeste;Sergipe;Masculino;81 a 90;AE-Condutor Moto/Carreta;4
Nordeste;Sergipe;Masculino;81 a 90;B-Condutor Carro;4558
Nordeste;Sergipe;Masculino;81 a 90;C-Condutor Caminhão;282
Nordeste;Sergipe;Masculino;81 a 90;D-Condutor Ônibus;804
Nordeste;Sergipe;Masculino;81 a 90;E-Condutor Carreta;58
Nordeste;Sergipe;Masculino;81 a 90;X-Condutor Ciclomotor;1
Nordeste;Sergipe;Masculino;81 a 90;XB-Condutor Ciclomotor/Carro;1
Nordeste;Sergipe;Masculino;91 a 100;A-Condutor Moto;7
Nordeste;Sergipe;Masculino;91 a 100;AB-Condutor Moto/Carro;9
Nordeste;Sergipe;Masculino;91 a 100;AD-Condutor Moto/Ônibus;3
Nordeste;Sergipe;Masculino;91 a 100;B-Condutor Carro;1314
Nordeste;Sergipe;Masculino;91 a 100;C-Condutor Caminhão;40
Nordeste;Sergipe;Masculino;91 a 100;D-Condutor Ônibus;138
Nordeste;Sergipe;Masculino;91 a 100;E-Condutor Carreta;1
Nordeste;Sergipe;Masculino;101 a 120;AB-Condutor Moto/Carro;1
Nordeste;Sergipe;Masculino;101 a 120;B-Condutor Carro;119
Nordeste;Sergipe;Masculino;101 a 120;C-Condutor Caminhão;2
Nordeste;Sergipe;Masculino;101 a 120;D-Condutor Ônibus;7
Nordeste;Sergipe;Feminino;18 a 21;A-Condutor Moto;48
Nordeste;Sergipe;Feminino;18 a 21;AB-Condutor Moto/Carro;1390
Nordeste;Sergipe;Feminino;18 a 21;B-Condutor Carro;1632
Nordeste;Sergipe;Feminino;22 a 25;A-Condutor Moto;313
Nordeste;Sergipe;Feminino;22 a 25;AB-Condutor Moto/Carro;4563
Nordeste;Sergipe;Feminino;22 a 25;AC-Condutor Moto/Caminhão;4
Nordeste;Sergipe;Feminino;22 a 25;AD-Condutor Moto/Ônibus;6
Nordeste;Sergipe;Feminino;22 a 25;B-Condutor Carro;5183
Nordeste;Sergipe;Feminino;22 a 25;D-Condutor Ônibus;4
Nordeste;Sergipe;Feminino;26 a 30;A-Condutor Moto;672
Nordeste;Sergipe;Feminino;26 a 30;AB-Condutor Moto/Carro;8434
Nordeste;Sergipe;Feminino;26 a 30;AC-Condutor Moto/Caminhão;11
Nordeste;Sergipe;Feminino;26 a 30;AD-Condutor Moto/Ônibus;25
Nordeste;Sergipe;Feminino;26 a 30;AE-Condutor Moto/Carreta;1
Nordeste;Sergipe;Feminino;26 a 30;B-Condutor Carro;10580
Nordeste;Sergipe;Feminino;26 a 30;D-Condutor Ônibus;9
Nordeste;Sergipe;Feminino;26 a 30;X-Condutor Ciclomotor;1
Nordeste;Sergipe;Feminino;26 a 30;XB-Condutor Ciclomotor/Carro;1
Nordeste;Sergipe;Feminino;31 a 40;A-Condutor Moto;1606
Nordeste;Sergipe;Feminino;31 a 40;AB-Condutor Moto/Carro;18095
Nordeste;Sergipe;Feminino;31 a 40;AC-Condutor Moto/Caminhão;22
Nordeste;Sergipe;Feminino;31 a 40;AD-Condutor Moto/Ônibus;180
Nordeste;Sergipe;Feminino;31 a 40;AE-Condutor Moto/Carreta;17
Nordeste;Sergipe;Feminino;31 a 40;B-Condutor Carro;30219
Nordeste;Sergipe;Feminino;31 a 40;C-Condutor Caminhão;7
Nordeste;Sergipe;Feminino;31 a 40;D-Condutor Ônibus;66
Nordeste;Sergipe;Feminino;31 a 40;E-Condutor Carreta;2
Nordeste;Sergipe;Feminino;31 a 40;XB-Condutor Ciclomotor/Carro;2
Nordeste;Sergipe;Feminino;41 a 50;A-Condutor Moto;1060
Nordeste;Sergipe;Feminino;41 a 50;AB-Condutor Moto/Carro;8357
Nordeste;Sergipe;Feminino;41 a 50;AC-Condutor Moto/Caminhão;11
Nordeste;Sergipe;Feminino;41 a 50;AD-Condutor Moto/Ônibus;160
Nordeste;Sergipe;Feminino;41 a 50;AE-Condutor Moto/Carreta;9
Nordeste;Sergipe;Feminino;41 a 50;B-Condutor Carro;26167
Nordeste;Sergipe;Feminino;41 a 50;C-Condutor Caminhão;7
Nordeste;Sergipe;Feminino;41 a 50;D-Condutor Ônibus;153
Nordeste;Sergipe;Feminino;41 a 50;E-Condutor Carreta;2
Nordeste;Sergipe;Feminino;41 a 50;X-Condutor Ciclomotor;3
Nordeste;Sergipe;Feminino;41 a 50;XB-Condutor Ciclomotor/Carro;2
Nordeste;Sergipe;Feminino;51 a 60;A-Condutor Moto;346
Nordeste;Sergipe;Feminino;51 a 60;AB-Condutor Moto/Carro;2258
Nordeste;Sergipe;Feminino;51 a 60;AC-Condutor Moto/Caminhão;7
Nordeste;Sergipe;Feminino;51 a 60;AD-Condutor Moto/Ônibus;59
Nordeste;Sergipe;Feminino;51 a 60;AE-Condutor Moto/Carreta;10
Nordeste;Sergipe;Feminino;51 a 60;B-Condutor Carro;18297
Nordeste;Sergipe;Feminino;51 a 60;C-Condutor Caminhão;16
Nordeste;Sergipe;Feminino;51 a 60;D-Condutor Ônibus;120
Nordeste;Sergipe;Feminino;51 a 60;E-Condutor Carreta;3
Nordeste;Sergipe;Feminino;51 a 60;X-Condutor Ciclomotor;3
Nordeste;Sergipe;Feminino;51 a 60;XB-Condutor Ciclomotor/Carro;2
Nordeste;Sergipe;Feminino;61 a 70;A-Condutor Moto;65
Nordeste;Sergipe;Feminino;61 a 70;AB-Condutor Moto/Carro;321
Nordeste;Sergipe;Feminino;61 a 70;AC-Condutor Moto/Caminhão;1
Nordeste;Sergipe;Feminino;61 a 70;AD-Condutor Moto/Ônibus;10
Nordeste;Sergipe;Feminino;61 a 70;AE-Condutor Moto/Carreta;2
Nordeste;Sergipe;Feminino;61 a 70;B-Condutor Carro;10699
Nordeste;Sergipe;Feminino;61 a 70;C-Condutor Caminhão;18
Nordeste;Sergipe;Feminino;61 a 70;D-Condutor Ônibus;44
Nordeste;Sergipe;Feminino;61 a 70;E-Condutor Carreta;4
Nordeste;Sergipe;Feminino;61 a 70;X-Condutor Ciclomotor;4
Nordeste;Sergipe;Feminino;61 a 70;XB-Condutor Ciclomotor/Carro;1
Nordeste;Sergipe;Feminino;71 a 80;A-Condutor Moto;3
Nordeste;Sergipe;Feminino;71 a 80;AB-Condutor Moto/Carro;30
Nordeste;Sergipe;Feminino;71 a 80;AD-Condutor Moto/Ônibus;1
Nordeste;Sergipe;Feminino;71 a 80;B-Condutor Carro;4083
Nordeste;Sergipe;Feminino;71 a 80;C-Condutor Caminhão;5
Nordeste;Sergipe;Feminino;71 a 80;D-Condutor Ônibus;14
Nordeste;Sergipe;Feminino;81 a 90;AB-Condutor Moto/Carro;2
Nordeste;Sergipe;Feminino;81 a 90;B-Condutor Carro;896
Nordeste;Sergipe;Feminino;81 a 90;C-Condutor Caminhão;4
Nordeste;Sergipe;Feminino;81 a 90;D-Condutor Ônibus;5
Nordeste;Sergipe;Feminino;91 a 100;B-Condutor Carro;139
Nordeste;Sergipe;Feminino;101 a 120;B-Condutor Carro;6
Norte;Acre;Masculino;18 a 21;A-Condutor Moto;591
Norte;Acre;Masculino;18 a 21;AB-Condutor Moto/Carro;5456
Norte;Acre;Masculino;18 a 21;AC-Condutor Moto/Caminhão;16
Norte;Acre;Masculino;18 a 21;AD-Condutor Moto/Ônibus;26
Norte;Acre;Masculino;18 a 21;AE-Condutor Moto/Carreta;2
Norte;Acre;Masculino;18 a 21;B-Condutor Carro;533
Norte;Acre;Masculino;18 a 21;C-Condutor Caminhão;1
Norte;Acre;Masculino;22 a 25;A-Condutor Moto;2413
Norte;Acre;Masculino;22 a 25;AB-Condutor Moto/Carro;11279
Norte;Acre;Masculino;22 a 25;AC-Condutor Moto/Caminhão;34
Norte;Acre;Masculino;22 a 25;AD-Condutor Moto/Ônibus;487
Norte;Acre;Masculino;22 a 25;AE-Condutor Moto/Carreta;53
Norte;Acre;Masculino;22 a 25;B-Condutor Carro;1147
Norte;Acre;Masculino;22 a 25;C-Condutor Caminhão;1
Norte;Acre;Masculino;22 a 25;D-Condutor Ônibus;12
Norte;Acre;Masculino;22 a 25;E-Condutor Carreta;1
Norte;Acre;Masculino;26 a 30;A-Condutor Moto;3476
Norte;Acre;Masculino;26 a 30;AB-Condutor Moto/Carro;15352
Norte;Acre;Masculino;26 a 30;AC-Condutor Moto/Caminhão;44
Norte;Acre;Masculino;26 a 30;AD-Condutor Moto/Ônibus;1473
Norte;Acre;Masculino;26 a 30;AE-Condutor Moto/Carreta;222
Norte;Acre;Masculino;26 a 30;B-Condutor Carro;1455
Norte;Acre;Masculino;26 a 30;C-Condutor Caminhão;3
Norte;Acre;Masculino;26 a 30;D-Condutor Ônibus;27
Norte;Acre;Masculino;26 a 30;E-Condutor Carreta;5
Norte;Acre;Masculino;31 a 40;A-Condutor Moto;5774
Norte;Acre;Masculino;31 a 40;AB-Condutor Moto/Carro;29516
Norte;Acre;Masculino;31 a 40;AC-Condutor Moto/Caminhão;191
Norte;Acre;Masculino;31 a 40;AD-Condutor Moto/Ônibus;6451
Norte;Acre;Masculino;31 a 40;AE-Condutor Moto/Carreta;1233
Norte;Acre;Masculino;31 a 40;B-Condutor Carro;3204
Norte;Acre;Masculino;31 a 40;C-Condutor Caminhão;17
Norte;Acre;Masculino;31 a 40;D-Condutor Ônibus;191
Norte;Acre;Masculino;31 a 40;E-Condutor Carreta;34
Norte;Acre;Masculino;41 a 50;A-Condutor Moto;3522
Norte;Acre;Masculino;41 a 50;AB-Condutor Moto/Carro;20416
Norte;Acre;Masculino;41 a 50;AC-Condutor Moto/Caminhão;934
Norte;Acre;Masculino;41 a 50;AD-Condutor Moto/Ônibus;5530
Norte;Acre;Masculino;41 a 50;AE-Condutor Moto/Carreta;1224
Norte;Acre;Masculino;41 a 50;B-Condutor Carro;3238
Norte;Acre;Masculino;41 a 50;C-Condutor Caminhão;131
Norte;Acre;Masculino;41 a 50;D-Condutor Ônibus;415
Norte;Acre;Masculino;41 a 50;E-Condutor Carreta;103
Norte;Acre;Masculino;41 a 50;X-Condutor Ciclomotor;2
Norte;Acre;Masculino;51 a 60;A-Condutor Moto;1680
Norte;Acre;Masculino;51 a 60;AB-Condutor Moto/Carro;10216
Norte;Acre;Masculino;51 a 60;AC-Condutor Moto/Caminhão;1898
Norte;Acre;Masculino;51 a 60;AD-Condutor Moto/Ônibus;2645
Norte;Acre;Masculino;51 a 60;AE-Condutor Moto/Carreta;663
Norte;Acre;Masculino;51 a 60;B-Condutor Carro;2927
Norte;Acre;Masculino;51 a 60;C-Condutor Caminhão;317
Norte;Acre;Masculino;51 a 60;D-Condutor Ônibus;458
Norte;Acre;Masculino;51 a 60;E-Condutor Carreta;122
Norte;Acre;Masculino;51 a 60;X-Condutor Ciclomotor;1
Norte;Acre;Masculino;61 a 70;A-Condutor Moto;504
Norte;Acre;Masculino;61 a 70;AB-Condutor Moto/Carro;4093
Norte;Acre;Masculino;61 a 70;AC-Condutor Moto/Caminhão;846
Norte;Acre;Masculino;61 a 70;AD-Condutor Moto/Ônibus;1358
Norte;Acre;Masculino;61 a 70;AE-Condutor Moto/Carreta;242
Norte;Acre;Masculino;61 a 70;B-Condutor Carro;3187
Norte;Acre;Masculino;61 a 70;C-Condutor Caminhão;493
Norte;Acre;Masculino;61 a 70;D-Condutor Ônibus;687
Norte;Acre;Masculino;61 a 70;E-Condutor Carreta;171
Norte;Acre;Masculino;71 a 80;A-Condutor Moto;129
Norte;Acre;Masculino;71 a 80;AB-Condutor Moto/Carro;1194
Norte;Acre;Masculino;71 a 80;AC-Condutor Moto/Caminhão;187
Norte;Acre;Masculino;71 a 80;AD-Condutor Moto/Ônibus;245
Norte;Acre;Masculino;71 a 80;AE-Condutor Moto/Carreta;31
Norte;Acre;Masculino;71 a 80;B-Condutor Carro;2031
Norte;Acre;Masculino;71 a 80;C-Condutor Caminhão;255
Norte;Acre;Masculino;71 a 80;D-Condutor Ônibus;289
Norte;Acre;Masculino;71 a 80;E-Condutor Carreta;46
Norte;Acre;Masculino;81 a 90;A-Condutor Moto;18
Norte;Acre;Masculino;81 a 90;AB-Condutor Moto/Carro;168
Norte;Acre;Masculino;81 a 90;AC-Condutor Moto/Caminhão;44
Norte;Acre;Masculino;81 a 90;AD-Condutor Moto/Ônibus;45
Norte;Acre;Masculino;81 a 90;AE-Condutor Moto/Carreta;2
Norte;Acre;Masculino;81 a 90;B-Condutor Carro;739
Norte;Acre;Masculino;81 a 90;C-Condutor Caminhão;96
Norte;Acre;Masculino;81 a 90;D-Condutor Ônibus;79
Norte;Acre;Masculino;81 a 90;E-Condutor Carreta;8
Norte;Acre;Masculino;91 a 100;A-Condutor Moto;4
Norte;Acre;Masculino;91 a 100;AB-Condutor Moto/Carro;13
Norte;Acre;Masculino;91 a 100;AC-Condutor Moto/Caminhão;14
Norte;Acre;Masculino;91 a 100;AD-Condutor Moto/Ônibus;8
Norte;Acre;Masculino;91 a 100;AE-Condutor Moto/Carreta;2
Norte;Acre;Masculino;91 a 100;B-Condutor Carro;184
Norte;Acre;Masculino;91 a 100;C-Condutor Caminhão;25
Norte;Acre;Masculino;91 a 100;D-Condutor Ônibus;13
Norte;Acre;Masculino;101 a 120;A-Condutor Moto;1
Norte;Acre;Masculino;101 a 120;B-Condutor Carro;16
Norte;Acre;Masculino;101 a 120;C-Condutor Caminhão;2
Norte;Acre;Feminino;18 a 21;A-Condutor Moto;404
Norte;Acre;Feminino;18 a 21;AB-Condutor Moto/Carro;2189
Norte;Acre;Feminino;18 a 21;B-Condutor Carro;674
Norte;Acre;Feminino;22 a 25;A-Condutor Moto;1592
Norte;Acre;Feminino;22 a 25;AB-Condutor Moto/Carro;5426
Norte;Acre;Feminino;22 a 25;AD-Condutor Moto/Ônibus;3
Norte;Acre;Feminino;22 a 25;AE-Condutor Moto/Carreta;1
Norte;Acre;Feminino;22 a 25;B-Condutor Carro;1659
Norte;Acre;Feminino;26 a 30;A-Condutor Moto;3181
Norte;Acre;Feminino;26 a 30;AB-Condutor Moto/Carro;8365
Norte;Acre;Feminino;26 a 30;AC-Condutor Moto/Caminhão;4
Norte;Acre;Feminino;26 a 30;AD-Condutor Moto/Ônibus;47
Norte;Acre;Feminino;26 a 30;AE-Condutor Moto/Carreta;2
Norte;Acre;Feminino;26 a 30;B-Condutor Carro;2630
Norte;Acre;Feminino;26 a 30;D-Condutor Ônibus;1
Norte;Acre;Feminino;31 a 40;A-Condutor Moto;6682
Norte;Acre;Feminino;31 a 40;AB-Condutor Moto/Carro;17015
Norte;Acre;Feminino;31 a 40;AC-Condutor Moto/Caminhão;1
Norte;Acre;Feminino;31 a 40;AD-Condutor Moto/Ônibus;153
Norte;Acre;Feminino;31 a 40;AE-Condutor Moto/Carreta;16
Norte;Acre;Feminino;31 a 40;B-Condutor Carro;6306
Norte;Acre;Feminino;31 a 40;C-Condutor Caminhão;1
Norte;Acre;Feminino;31 a 40;D-Condutor Ônibus;23
Norte;Acre;Feminino;41 a 50;A-Condutor Moto;3999
Norte;Acre;Feminino;41 a 50;AB-Condutor Moto/Carro;9133
Norte;Acre;Feminino;41 a 50;AC-Condutor Moto/Caminhão;19
Norte;Acre;Feminino;41 a 50;AD-Condutor Moto/Ônibus;143
Norte;Acre;Feminino;41 a 50;AE-Condutor Moto/Carreta;15
Norte;Acre;Feminino;41 a 50;B-Condutor Carro;6372
Norte;Acre;Feminino;41 a 50;C-Condutor Caminhão;3
Norte;Acre;Feminino;41 a 50;D-Condutor Ônibus;38
Norte;Acre;Feminino;41 a 50;E-Condutor Carreta;1
Norte;Acre;Feminino;41 a 50;X-Condutor Ciclomotor;1
Norte;Acre;Feminino;51 a 60;A-Condutor Moto;1046
Norte;Acre;Feminino;51 a 60;AB-Condutor Moto/Carro;3311
Norte;Acre;Feminino;51 a 60;AC-Condutor Moto/Caminhão;28
Norte;Acre;Feminino;51 a 60;AD-Condutor Moto/Ônibus;38
Norte;Acre;Feminino;51 a 60;AE-Condutor Moto/Carreta;6
Norte;Acre;Feminino;51 a 60;B-Condutor Carro;4766
Norte;Acre;Feminino;51 a 60;C-Condutor Caminhão;8
